"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-20T00:00:00.0000000,2019-04-20T07:08:49.4171970Z,0,2019-04-20T07:08:49.2860000Z,"WeatherStation","70E9DA61","6705ECB06E343A1D",31.799999237060547,1000.9013671875,67,5.1999998092651367,273,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:09:19.5668110Z,0,2019-04-20T07:09:19.5390000Z,"WeatherStation","70E9DA61","09AAEB00DC8F994E",31.899999618530273,1000.91943359375,66.699996948242188,5.1999998092651367,274,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:09:49.8854271Z,0,2019-04-20T07:09:49.7850000Z,"WeatherStation","70E9DA61","ABB76F4A2F4E9AA0",31.799999237060547,1000.896240234375,66.699996948242188,5.1999998092651367,274,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:10:20.1207119Z,0,2019-04-20T07:10:20.0300000Z,"WeatherStation","70E9DA61","6705ECB06E343A1D",31.799999237060547,1000.869873046875,66.800003051757813,5.1999998092651367,273,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:10:50.3910832Z,0,2019-04-20T07:10:50.2880000Z,"WeatherStation","70E9DA61","3B7CFAE528202E4B",31.700000762939453,1000.872314453125,67.199996948242188,5.1999998092651367,275,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:11:20.5699182Z,0,2019-04-20T07:11:20.3840000Z,"WeatherStation","70E9DA61","531242AEFF0BE316",31.600000381469727,1000.875,66.800003051757813,5.1999998092651367,274,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:11:50.8291355Z,0,2019-04-20T07:11:50.7520000Z,"WeatherStation","70E9DA61","CC06AF1FE9D9D508",31.5,1000.855224609375,67.4000015258789,5.1999998092651367,273,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:12:21.0164219Z,0,2019-04-20T07:12:20.9860000Z,"WeatherStation","70E9DA61","054C551284643812",31.399999618530273,1000.89990234375,67.0999984741211,5.1999998092651367,275,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:12:51.2899606Z,0,2019-04-20T07:12:51.2470000Z,"WeatherStation","70E9DA61","FC1BFFF42932EB08",31.5,1000.899169921875,67.4000015258789,5.1999998092651367,275,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:13:21.5854677Z,0,2019-04-20T07:13:21.4850000Z,"WeatherStation","70E9DA61","CC06AF1FE9D9D508",31.5,1000.87841796875,67.5999984741211,5.1999998092651367,273,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:13:51.7830246Z,0,2019-04-20T07:13:51.7490000Z,"WeatherStation","70E9DA61","CC06AF1FE9D9D508",31.5,1000.864990234375,67.699996948242188,5.1999998092651367,273,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:14:22.0909811Z,0,2019-04-20T07:14:21.9830000Z,"WeatherStation","70E9DA61","5B44C788C5001CEE",31.299999237060547,1000.83349609375,67.5999984741211,5.1999998092651367,273,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:14:52.3604641Z,0,2019-04-20T07:14:52.2400000Z,"WeatherStation","70E9DA61","02ED2E1A16D156A7",31.200000762939453,1000.846435546875,68.300003051757813,5.1999998092651367,275,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:15:22.5203034Z,0,2019-04-20T07:15:22.4980000Z,"WeatherStation","70E9DA61","02ED2E1A16D156A7",31.200000762939453,1000.87255859375,68.300003051757813,5.1999998092651367,275,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:15:52.8704672Z,0,2019-04-20T07:15:52.7500000Z,"WeatherStation","70E9DA61","4C53E6AA382AE2A9",31.299999237060547,1000.86962890625,68.300003051757813,5.1999998092651367,274,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:16:23.1322753Z,0,2019-04-20T07:16:22.9820000Z,"WeatherStation","70E9DA61","4C53E6AA382AE2A9",31.299999237060547,1000.851318359375,68.5,5.1999998092651367,274,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:16:53.3564896Z,0,2019-04-20T07:16:53.2360000Z,"WeatherStation","70E9DA61","063B3377000EE819",31.399999618530273,1000.818115234375,68.699996948242188,5.1999998092651367,274,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:17:23.5979772Z,0,2019-04-20T07:17:23.4870000Z,"WeatherStation","70E9DA61","063B3377000EE819",31.399999618530273,1000.8046875,68.199996948242188,5.1999998092651367,274,"CWF-MX-001"
